Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Voltage #1","Voltage #2","Voltage #3","Voltage #4","Voltage #5","Voltage #6","Voltage #7","Standby +3.3V","VBat","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan Control #1","Fan Control #2","Fan Control #3","Voltage #1","Voltage #2","Voltage #3","Voltage #4","Voltage #5","Voltage #6","Voltage #7","Standby +3.3V","VBat","Temperature #1","Temperature #2","Temperature #3","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Total","CPU Package","Bus Speed","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Temperature","CPU CCD #1","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core Percentage","Memory","Used Memory","Available Memory","GPU Temperature","GPU Fan","GPU Core","GPU Memory","GPU Core",GPU Percentage,"Temperature","Used Space","Used Space","Used Space"
04/17/2021 13:53:33,,,,,,0.936,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,24,28,27,23,22,32,967.0487,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0.7692337,0.7692337,0,0,0,0,0.256413221,17.2062645,99.81556,0.0189183261,0.07827382,0.0170325767,0.0203174315,0.0259898882,0.0750497952,27,23.25,2670.06616,2670.06616,2670.06616,2670.06616,2670.06616,2670.06616,0.235581845,19.6699219,3.13728333,12.8123627,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:53:38,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,23,28,23,23,22,32,967.0487,100,100,100,1.782,1.331,1.232,1.705,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0.78125,0,0,0,0.130206347,18.075964,99.81556,0.01839584,0.0177725088,0.0763807446,0.0154616274,0.0258453935,0.07036029,23.25,23.25,3368.77515,3368.77515,3368.77515,3368.77515,3368.77515,3368.77515,0.2242164,19.6572266,3.13525772,12.8143883,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:53:43,,,,,,0.216,2.052,2.06400013,2.04,1.14,0.936,1.38,3.36000013,3.12000012,23,28,23,23,22,32,965.6652,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0.7692337,0.7692337,0,0,0,0,0.256413221,17.7929211,99.81556,0.0199658051,0.07212913,0.025724588,0.0238252524,0.06977396,0.0240835622,23.375,23.75,3194.098,3194.098,3194.098,3194.098,3194.098,3194.098,0.2355023,19.65586,3.13504028,12.8146057,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:53:48,,,,,,0.204,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,23,28,23,23,22,32,964.2857,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0.78125,0,0,0,0,0.130206347,17.8871651,99.81556,0.019570535,0.0544756241,0.0175208673,0.0407352559,0.0282550547,0.06391928,23.25,23.75,3593.36,3593.36,3353.80273,3353.80273,3353.80273,4192.25342,0.224476635,19.6551666,3.13492966,12.8147163,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:53:53,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,23,28,34,23,22,32,965.6652,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0,0,0,0,0,18.4176922,99.81556,0.0157014336,0.0846889541,0.0148931611,0.0164947379,0.0290828273,0.05759687,34.25,22.75,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.218457967,19.6550751,3.1349144,12.8147316,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:53:58,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.936,1.38,3.336,3.12000012,23,28,26,23,22,32,965.6652,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0,0.78125,0,0,0.130206347,18.0760612,99.81556,0.0158721581,0.0183046721,0.0138349272,0.0784638,0.026119126,0.0595814064,26.5,23.5,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.212176085,19.6545181,3.13482666,12.8148193,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:54:03,,,,,,0.204,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,24,28,23,23,22,32,967.0487,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0.78125,0,0,0,0.78125,0.260418653,18.2689152,99.81556,0.0177347,0.0191035885,0.016974207,0.0212177578,0.0288379,0.125755146,23.25,22.5,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.2296233,19.6532059,3.13461685,12.8150291,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:54:08,,,,,,0.924,2.052,2.06400013,2.04,1.128,0.936,1.38,3.36000013,3.12000012,24,28,23,23,22,32,968.436157,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,31,30,0,0.7692337,0,0,0,0,0.12820363,18.075304,99.81556,0.022286566,0.0772541,0.0173739363,0.0176734868,0.0235746335,0.0596405268,23.25,22.5,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.217803255,19.65342,3.13465118,12.8149948,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:54:13,,,,,,0.204,2.052,2.06400013,2.04,1.152,0.924,1.38,3.36000013,3.12000012,24,28,23,23,22,32,965.6652,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0.7692337,0,0,0,0,0.7692337,0.256413221,18.2171383,99.81556,0.0198032353,0.0241347179,0.0147878341,0.0180402454,0.0207455233,0.119579323,23.375,23,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.217090875,19.61927,3.1292038,12.8204422,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:54:18,,,,,,0.204,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,24,28,23,23,22,32,964.2857,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0.78125,0,0,0,0,0.130206347,18.4498787,99.81556,0.0179462433,0.07827908,0.0200298335,0.0160755757,0.0238167942,0.067252785,23.375,23,2320.71167,2320.71167,2320.71167,2320.71167,2320.71167,2320.71167,0.22340031,19.6125717,3.12813568,12.82151,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:54:23,,,,,,0.936,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,23,28,23,23,22,32,965.6652,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,1.53846145,0,0,0,0.256413221,18.9487381,99.81556,0.02398671,0.0270841829,0.08508324,0.0154424738,0.0321119651,0.06787506,23.5,23,2670.06616,2670.06616,2670.06616,2670.06616,2670.06616,2670.06616,0.251583636,19.6091537,3.12759018,12.8220558,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:54:28,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,24,28,27,23,22,32,965.6652,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,1.53846145,0,0,0,0,0,0.256413221,18.2730465,99.81556,0.07924402,0.0302982889,0.0172177013,0.0155902337,0.0226628762,0.06251303,27,24.25,3368.77515,3368.77515,3368.77515,3368.77515,3368.77515,3368.77515,0.227526158,19.6077423,3.127365,12.8222809,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:54:33,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,24,28,23,23,22,32,967.0487,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0.78125,0,0,0,0,0,0.130206347,18.4585743,99.81556,0.08164767,0.0254075769,0.0193444062,0.0152415074,0.021228699,0.06364051,23.25,24.5,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.226510376,19.6072388,3.127285,12.822361,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:54:38,,,,,,0.204,2.052,2.06400013,2.04,1.128,0.936,1.38,3.36000013,3.12000012,24,28,25,23,22,32,967.0487,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,31,30,0,0.78125,0,0,0,0,0.130206347,18.3179741,99.81556,0.0220223311,0.08018621,0.01916505,0.0157150384,0.0233445819,0.0628297552,25.5,23.25,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.223262966,19.6069489,3.12723923,12.8224068,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:54:43,,,,,,0.924,2.052,2.06400013,2.04,1.104,0.924,1.38,3.36000013,3.12000012,24,28,31,23,22,32,965.6652,100,100,100,1.782,1.331,1.232,1.694,1.331,1.232,2.805,3.388,3.19,27,31,30,0,0,0,0,0,0.78125,0.130206347,18.4913158,99.81556,0.0222159736,0.0251338463,0.0187423155,0.0165963657,0.0296727587,0.192842051,31.375,23.25,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.305203319,19.6065979,3.127182,12.822464,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199677,16.3497772
04/17/2021 13:54:48,,,,,,0.936,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,24,28,24,23,22,32,967.0487,100,100,100,1.804,1.331,1.232,1.694,1.331,1.232,2.805,3.388,3.19,27,31,30,0,0,0.78125,0,0,0,0.130206347,18.86077,99.81556,0.021186186,0.0273154266,0.0842732638,0.0167299379,0.0245473832,0.07105661,24,23.25,2320.71167,2320.71167,2320.71167,2320.71167,2320.71167,2320.71167,0.245108813,19.60389,3.126751,12.8228951,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.91996,16.3497772
04/17/2021 13:54:53,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,23,28,32,23,22,32,967.0487,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0,0,0,0.7692337,0.12820363,18.3212433,99.81556,0.02060093,0.0279765725,0.0175938234,0.01998754,0.0210497528,0.120314226,31.875,24.5,2844.74341,2844.74341,2844.74341,2844.74341,2844.74341,2844.74341,0.22752285,19.606308,3.12713623,12.82251,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.91996,16.3497772
04/17/2021 13:54:58,,,,,,0.204,2.052,2.06400013,2.04,1.116,0.936,1.392,3.36000013,3.12000012,24,28,24,23,22,32,964.2857,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0.7692337,0,0,0,0,0.12820363,18.0810089,99.81556,0.022791408,0.1188655,0.0199929867,0.014785233,0.0208759122,0.0198283754,24.25,24.25,3368.77515,3368.77515,3368.77515,3368.77515,3368.77515,3368.77515,0.217139423,19.6049881,3.12692642,12.82272,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.91996,16.3497772
04/17/2021 13:55:03,,,,,,0.216,2.052,2.06400013,2.04,1.164,0.936,1.38,3.36000013,3.12000012,23,28,23,23,22,32,964.2857,100,100,100,1.804,1.331,1.232,1.694,1.331,1.232,2.805,3.388,3.19,27,31,30,0,0,0,0,0,0,0,18.3048763,99.81556,0.07747489,0.0222383011,0.0173596442,0.0176439825,0.02452798,0.0603397265,23.375,23.25,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.219584525,19.60537,3.12698746,12.8226585,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.91996,16.3497772
04/17/2021 13:55:08,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,24,28,23,23,22,32,964.2857,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0.78125,0,0,0,0,0.130206347,18.923811,99.81556,0.0240474157,0.09661501,0.0209636334,0.0183507744,0.0260830149,0.06351373,23.375,23.5,2844.74341,2844.74341,2844.74341,2844.74341,2844.74341,2844.74341,0.249573588,19.60556,3.127018,12.822628,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.91996,16.3497772
04/17/2021 13:55:13,,,,,,0.996,2.052,2.06400013,2.04,1.152,0.936,1.38,3.36000013,3.12000012,24,28,23,23,22,32,967.0487,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0,0,0,0,0,18.0927238,99.81556,0.0219158754,0.07690314,0.05413616,0.0156845935,0.02038085,0.0298037659,23.25,24.25,3368.77515,3368.77515,3368.77515,3368.77515,3368.77515,3368.77515,0.218824387,19.60556,3.127018,12.822628,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.91996,16.3497772
04/17/2021 13:55:19,,,,,,0.996,2.052,2.06400013,2.04,1.104,0.924,1.38,3.36000013,3.12000012,23,28,23,23,22,32,964.2857,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0,0,0,0,0,17.8174515,99.81556,0.0214239955,0.02536212,0.0178203862,0.0652451143,0.0774852261,0.0219257642,23.25,22.75,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.2292626,19.60511,3.1269455,12.8227005,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.91996,16.3497772
04/17/2021 13:55:24,,,,,,0.204,2.052,2.06400013,2.04,1.152,0.936,1.38,3.36000013,3.12000012,23,28,26,23,22,32,965.6652,100,100,100,1.793,1.331,1.232,1.694,1.331,1.232,2.805,3.366,3.19,27,31,30,0,0,0,0,0,0,0,18.0114555,99.81556,0.0170084145,0.0226778872,0.115477383,0.014280363,0.02537546,0.018867759,26.25,22.75,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.213687256,19.6041336,3.126789,12.8228569,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.91996,16.3497772
04/17/2021 13:55:29,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,24,28,23,23,22,32,965.6652,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,32,30,0,0,0,0,0,0,0,17.6289654,99.81556,0.0210455284,0.0278678127,0.0168425143,0.01606587,0.0210150722,0.143998921,23.125,22.5,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.246835709,19.602005,3.12644958,12.8231964,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.91996,16.3497772
04/17/2021 13:55:34,,,,,,0.204,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,24,28,27,23,22,32,965.6652,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0.7692337,0,0,0,0.12820363,17.1867085,99.81556,0.0206767619,0.0258646961,0.0803229958,0.0164784342,0.0215314217,0.0619403236,27.375,22.75,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.226814643,19.6015472,3.126377,12.8232689,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.91996,16.3497772
04/17/2021 13:55:39,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,24,28,23,23,22,32,965.6652,100,100,100,1.793,1.331,1.232,1.694,1.331,1.232,2.805,3.388,3.19,27,31,30,0,0,0,0.78125,0.78125,0,0.260418653,17.9198532,99.81556,0.0201103669,0.0266849119,0.0167689528,0.0885629654,0.0646935,0.0189037453,23.25,22.75,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.235724464,19.6041336,3.126789,12.8228569,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.91996,16.3497772
04/17/2021 13:55:44,,,,,,0.204,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,24,28,23,23,22,32,967.0487,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,31,30,0.7692337,0,0,0.7692337,0,0,0.256413221,17.967886,99.81556,0.0213217959,0.0246655084,0.0178431347,0.07539099,0.0240057632,0.0568431281,23.25,23,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.220070332,19.6021881,3.12648,12.8231659,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.91996,16.3497772
04/17/2021 13:55:49,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,24,28,26,23,22,32,967.0487,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,32,30,0.78125,0,0,0,0,0.78125,0.260418653,18.432003,99.81556,0.07095078,0.02916307,0.0200410448,0.01801562,0.0235284287,0.07981391,26.5,22.75,2320.71167,2320.71167,2320.71167,2320.71167,2320.71167,2320.71167,0.24151285,19.771553,3.153492,12.796154,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:55:54,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,24,28,31,23,22,32,967.0487,100,100,100,1.793,1.331,1.232,1.694,1.331,1.232,2.805,3.388,3.19,27,31,30,0,0,0,0.7692337,0,0,0.12820363,18.098671,99.81556,0.0186991282,0.0192389581,0.015820032,0.0800748542,0.05617236,0.025102118,31.5,23.5,3019.42065,3019.42065,2844.74341,2844.74341,2844.74341,2844.74341,0.215107456,19.7705154,3.153328,12.7963181,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:55:59,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,23,28,24,23,22,32,964.2857,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,31,30,0,0,0,0,0,0.7692337,0.12820363,18.3735352,99.81556,0.0170030426,0.0179785043,0.0159375388,0.0164777935,0.0206647739,0.129256144,24,24,3593.36,3593.36,3593.36,4192.25342,4192.25342,4192.25342,0.21731779,19.7616959,3.15192032,12.7977257,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:56:04,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,24,28,31,23,22,32,965.6652,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,31,30,0,0,0.78125,0,0,0,0.130206347,19.1400375,99.81556,0.0260489378,0.0190029144,0.0768352151,0.01720328,0.07049075,0.06069952,31.875,23.75,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.2702806,19.64132,3.132721,12.816925,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:56:09,,,,,,0.936,2.052,2.06400013,2.04,1.116,0.936,1.38,3.336,3.12000012,24,28,24,23,22,32,965.6652,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0.78125,0,0.78125,0,0.260418653,18.2795734,99.81556,0.0172932353,0.01709708,0.0758311152,0.0161209758,0.06541425,0.0247534011,24.25,23.25,2670.06616,2670.06616,2670.06616,2670.06616,2670.06616,2670.06616,0.216510057,19.64077,3.13263321,12.8170128,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:56:14,,,,,,0.204,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,24,28,23,23,22,32,965.6652,100,100,100,1.782,1.331,1.232,1.694,1.331,1.232,2.805,3.388,3.19,27,31,30,0,0,0,0,0,0.7692337,0.12820363,17.9661427,99.81556,0.0180732757,0.0224715061,0.0147858616,0.01888387,0.0609898,0.07831252,23.25,24,3194.098,3194.098,3194.098,3194.098,3194.098,3194.098,0.213516831,19.6363449,3.13192749,12.8177185,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:56:19,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,24,28,23,23,22,32,965.6652,100,100,100,1.804,1.331,1.232,1.694,1.331,1.232,2.805,3.388,3.19,27,31,30,0,0.7692337,0,0,0,0,0.12820363,19.0409565,99.81556,0.02085177,0.0577930547,0.0150078656,0.0184931755,0.025854392,0.1006834,23.25,24.25,3368.77515,3368.77515,3368.77515,3368.77515,3368.77515,3368.77515,0.238683671,19.6330948,3.13140869,12.8182373,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:56:24,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,24,28,23,23,22,32,965.6652,100,100,100,1.771,1.331,1.232,1.694,1.331,1.232,2.805,3.388,3.19,27,31,30,0,0,0,0,0,0.78125,0.130206347,18.30572,99.81556,0.0200947132,0.0192707852,0.0139762778,0.0179280862,0.07178863,0.0831405446,23.25,22.75,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.226199031,19.6353912,3.131775,12.8178711,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:56:29,,,,,,0.924,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,24,28,23,23,22,32,967.0487,100,100,100,1.782,1.331,1.232,1.694,1.331,1.232,2.805,3.366,3.19,27,31,30,0.78125,0,0,0,0,0,0.130206347,18.0246162,99.81556,0.0216482747,0.059846662,0.03158742,0.06554995,0.1319622,0.0344315,23.25,23,2320.71167,2320.71167,2320.71167,2320.71167,2320.71167,2320.71167,0.345026,19.6302185,3.130951,12.8186951,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:56:34,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,23,28,23,23,22,32,967.0487,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0.7692337,0,0,0,0.12820363,17.9657173,99.81556,0.0193046,0.02010082,0.0742588639,0.0167056154,0.0252837688,0.0576584078,23.375,23.5,3019.42065,3019.42065,3019.42065,3019.42065,3019.42065,3019.42065,0.213312075,19.6297379,3.13087463,12.8187714,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:56:39,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,24,28,23,23,22,32,967.0487,100,100,100,1.793,1.331,1.232,1.705,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0,0.78125,0,0.78125,0.260418653,18.7444153,99.81556,0.0205277372,0.0183163527,0.01644049,0.0197346881,0.0236389246,0.117660835,23.25,23,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.216319025,19.6294785,3.13083267,12.8188133,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:56:44,,,,,,0.204,2.052,2.06400013,2.04,1.116,0.924,1.38,3.336,3.12000012,24,28,26,23,22,32,965.6652,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0,0,0,0.7692337,0.12820363,18.4903183,99.81556,0.0224496685,0.0183529053,0.0181878339,0.0202587247,0.0304181017,0.12761496,26.25,22.75,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.2372822,19.6203384,3.12937546,12.8202705,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:56:49,,,,,,0.216,2.052,2.06400013,2.04,1.128,0.936,1.38,3.336,3.12000012,23,28,23,23,22,32,965.6652,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,31,30,0,0,0,0,0,0,0,18.1300373,99.81556,0.0207653381,0.07401446,0.0172285512,0.018700948,0.02580488,0.06827667,23.375,22.75,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.224790856,19.6219711,3.12963486,12.8200111,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:56:54,,,,,,0.216,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,24,28,27,23,22,32,965.6652,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.366,3.19,27,31,30,0,0,0,0,0,0,0,17.7017574,99.81556,0.0188415255,0.0181702487,0.0167209,0.07023998,0.02360149,0.0628711954,26.875,23.25,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.210445344,19.6218719,3.1296196,12.8200264,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:56:59,,,,,,0.996,2.052,2.06400013,2.04,1.116,0.924,1.38,3.36000013,3.12000012,24,28,23,23,22,32,968.436157,100,100,100,1.782,1.331,1.232,1.705,1.331,1.232,2.805,3.366,3.19,27,31,30,0,0,0,0,0,0,0,17.7961617,99.81556,0.02191018,0.07354252,0.0197740886,0.01922481,0.0257856566,0.06344187,23.25,22.75,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.223679125,19.6220627,3.12965,12.8199959,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:57:04,,,,,,0.912,2.052,2.06400013,2.04,1.116,0.936,1.38,3.36000013,3.12000012,24,28,26,23,22,32,965.6652,100,100,100,1.782,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0,0,0,0,0,17.4326572,99.81556,0.0204975959,0.0502918325,0.0197778549,0.019178072,0.0365867838,0.07588758,25.75,22.75,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.222219735,19.6219711,3.12963486,12.8200111,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
04/17/2021 13:57:09,,,,,,0.936,2.052,2.06400013,2.04,1.116,0.924,1.38,3.336,3.12000012,24,28,23,23,22,32,965.6652,100,100,100,1.793,1.331,1.232,1.694,1.331,1.221,2.805,3.388,3.19,27,31,30,0,0,0.7692337,0,0,0,0.12820363,17.230154,99.81556,0.0164668057,0.0169325639,0.07778162,0.0185251571,0.0215300489,0.063884,23.25,23.25,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,2195.94238,0.2151202,19.62114,3.12950134,12.8201447,22.0000019,30,300,150,0.825000048,0,18,1.36139679,18.9199829,16.3497772
